ID,Year,Stage,Department *,Highest Degree Earned *,[fields-of-study] Field(s) of Study * [anthropology],[fields-of-study] Field(s) of Study * [biology],[fields-of-study] Field(s) of Study * [chemistry],[fields-of-study] Field(s) of Study * [cognitive science],[fields-of-study] Field(s) of Study * [computation],[fields-of-study] Field(s) of Study * [computer science],[fields-of-study] Field(s) of Study * [ecology],[fields-of-study] Field(s) of Study * [economics],[fields-of-study] Field(s) of Study * [econophysics],[fields-of-study] Field(s) of Study * [epidemiology],[fields-of-study] Field(s) of Study * [evolution],[fields-of-study] Field(s) of Study * [finance],[fields-of-study] Field(s) of Study * [human behavior],[fields-of-study] Field(s) of Study * [human history],[fields-of-study] Field(s) of Study * [immunology],[fields-of-study] Field(s) of Study * [information theory],[fields-of-study] Field(s) of Study * [linguistics],[fields-of-study] Field(s) of Study * [mathematics],[fields-of-study] Field(s) of Study * [networks],[fields-of-study] Field(s) of Study * [neuroscience],[fields-of-study] Field(s) of Study * [physics],[fields-of-study] Field(s) of Study * [political science],[fields-of-study] Field(s) of Study * [quantum physics],[fields-of-study] Field(s) of Study * [sociology],"Current status (e.g., PhD candidate in Molecular Biology)*",City,"[diversity-country] Country of Citizenship, if not U.S. Citizen",[diversity-citizenship] What is your citizenship ?,[diversity-gender] What is your gender ?,[diversity-ethnicity] Ethnicity,[diversity-race] Race *,Date Applied,Company:,City/Town:,State/Province:,Country:,Male,Female,Citizenship,None,C,C++,HTML,JAVA,MatLab,NetLogo,Perl,Python,R,Ruby,Other (please specify),Name of the most advanced math class you took,"Name of the journal (in your discipline) that you expect or want to publish your next paper in! (Journal in your discipline, not Nature, Science, PNAS, etc.)",BA/MA and Ph.D. departments
"9570419157",2016,Accepted,Computer Science,Masters,,,,,,1,,,,,,,,,,,,,,,,,,,PhD Student in Computer Science,Amherst,Turkey,U.S. Citizen,Female,Not Hispanic or Latino,White,01/11/2016 05:00 AM MST,UMass Amherst,Amherst,MA,USA,,Female,"USA, Turkey",,,,,JAVA,MatLab,,,Python,R,,,Theory of Computation (in Computer Science but was a math class),NIPS (Neural Information Processing Systems),"BA in Neuroscience, BS in Computer Science from Brandeis University  MA in Computer Science from UMass Amherst  PhD in progress at UMass Amherst"
"1990827996", Chile 2014,Accepted,Centre for Ecological Sciences,Masters,,,,,1,,1,,,,1,,,,,,,,,,,,,,Research Assistant and prospective PhD candidate in Ecology,Bangalore,India,Permanent Resident,Male,Not Hispanic or Latino,Asian,07/10/2013 06:29 AM MDT,Indian Institute of Science,Bangalore,Karnataka,India,Male,,Indian,None,,,,,MatLab,NetLogo,,,R,,,Differential equations and linear algebra during my bachelor's degree.,,
"5056712575",India 2015,Accepted,"Smarter Energy, Symbiotic Cognitive Systems",Bachelors Degree,,,,1,,1,,,,,,,,,,,,,,,,,,,"Research Software Engineer, IBM. BE (Computer Science), Anna University",Bangalore,India,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Asian,04/01/2015 03:33 PM MDT,IBM Research,Bangalore,Karnataka,India,Male,,Indian,,C,C++,HTML,JAVA,,,,Python,,,,"Higher Engineering Mathematics (Mathematics III) which includes partical differential equations, fourier series, boundary value problems, laplace transforms and fourier transforms.","""Autonomous Agents and Multi-Agent Systems""",
"5562332328",2013,Accepted,Biology,Bachelors Degree,,,,,,,1,,,,,,,,,1,,,1,,,,,,PhD student in Ecology,Riverside,,U.S. Citizen,Male,Not Hispanic or Latino,White,01/02/2013 01:55 PM MST,UCR,Riverside,CA,USA,Male,,USA,,,,,,MatLab,,,,R,,,Ordinary Differential Equations,Ecology Letters,"BS: Dept. of Biology; University of Florida   PhD: Dept. of Biology; University of California, Riverside"
"4379574998",2016,Accepted,Physics Department,Masters,,,,,,,,,,,,,,,,,,,,,1,,,,PhD candidate in Physics,Allson,,U.S. Citizen,Male,Not Hispanic or Latino,White,01/12/2016 05:22 PM MST,"Boston University, Physics Department",Allston,Massachusetts,United States,Male,,USA,,C,,,,MatLab,,,Python,,,,Modern Analysis,Physical Review Letters,"BA, Physics  MS, Physics  PhD, Physics (soonish)"
"8510346888",2011,Accepted,Physics,Masters,,,,,,,,,,1,,,,,,,,,1,,1,,,,PhD candidate in Physics,Québec,Canada,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,12/21/2010 12:24 PM MST,,,,,,,,,,,,,,,,,,,,,,
"312738111",2016,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MITRE,Washington,DC,USA,,Female,USA,,,,HTML,,,,,Python,R,,"SQL, AsterR, Fortran, some C/C++, PHP","Linear algebra, differential equations",,"BA: Physics from University of California, Berkeley  MS/PhD: Physics from University of Washington"
"924086873",2011,Accepted,Complex System Group,Masters,,,,,,,,,,,,,,,,,,1,,,,,,,PhD candidate in Mathematics, Bellaterra,Spain,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,12/03/2010 05:21 AM MST,,,,,,,,,,,,,,,,,,,,,,
"4655301018",2015,Accepted,Department of Informatics,Masters,,,,,,,,,,,,,,,,1,,,,,,,,,PhD candidate in Information Systems,Oslo,Russia,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,01/11/2015 03:16 PM MST,"University of Oslo, Department of Informatics",Oslo,-,Norway,,Female,Russia,,,,,,,NetLogo,,,,,"I have never studied programming in particular, but I am interested in it in general, and I have practiced a bit NetLogo for myself.", Linear Algebra Differential Equations  Nonlinear Dynamics  Probability theory and some basics of Calculus a while ago,Information Technology and People,"PhD - Department of Informatics, Faculty of Mathematics and Natural Sciences  MA - Department of Management and Engineering, Division of Political Science, Faculty of Arts and Sciences  Specialist degree - Department of Civil Law and Civil Process, Department of Constitutional and Administrative Law, Department of Criminal Law and Criminal Procedure, Department of Theory and History of Law and State, Faculty of Law"
"4004803522",2015,Accepted,Computer Science,Bachelors Degree,,,,,1,1,,,,,,,,,,,,1,1,,,,,,"Master's student, soon to be PhD student",Chicago,,U.S. Citizen,Female,Not Hispanic or Latino,White,01/06/2014 08:43 AM MST,"BS: Mathematics, Carnegie Mellon  MS: Bioinformatics, CS, University of Chicago",,,,,,,,,,,,,,,,,,,"I was a math major in college.  Real Analysis, Algebraic Structures, Combinatorics, Graph Theory.",,
"3657077326",India 2015,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IISER Mohali ,,,India,Male,,indian,,,,,,,,,,,,,,,
"0612484592",2016,Accepted,National Institute of Physics,Bachelors Degree,,,,,,,,,,,,,,,,,,,1,,1,,,,MS candidate in Physics,Quezon City,Philippines,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,Asian,12/30/2015 05:48 AM MST,National Institute of Physics,Quezon City,Metro Manila,Philippines,,Female,Filipino,,,,,,MatLab,,,Python,,,,"Mathematical Methods for Physicists III - special functions and differential equations, integral equations, probability and statistics",PRL - Physical Review Letters,Physics
"5084109172",India 2015,Accepted,Physics and Astrophysics,Bachelors Degree,,,,,,,,,,,,,,,,,,,,,1,,,,Final year M.Sc Physics,Delhi,India,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Asian,03/12/2015 01:25 AM MDT,"Department of Physics and Astrophysics,University of Delhi ",Delhi,Delhi,India,Male,,indian,,C,C++,,,,,,,,,,"Non-Linear Dynamics, Tensor Calculus",,
"3360093804",2014,Accepted,College of Pharmacy,Doctorate,,,,,,,,,,,,,,,,,,,1,,1,,,,Postdoc,Austin,,U.S. Citizen,Male,Not Hispanic or Latino,White,11/01/2013 11:10 AM MDT,The University of Texas at Austin,Austin,TX,USA,Male,,USA,,,,HTML,,MatLab,,,Python,,,Javascript,Generalized information theory  Probabilistic and Geometric methods,IEEE Transactions on Neural Networks,Computer Science
"822894807",2011,Accepted,Electrical Engineering and Computer Science,Masters,,,,,,,,,,,,,,,,,,,1,,,,,,PhD candidate in Electrical Engineering,Berkeley,Canada,Neither of the above or Prefer not to respond,Male,Prefer not to respond,White,01/04/2011 03:19 PM MST,,,,,,,,,,,,,,,,,,,,,,
"42576909",2015,Accepted,NUS Graduate School for Integrative Sciences and Engineering (NGS) / Physics,Masters,,,,,,,,,,,,,,,,,,1,1,,1,,,,PhD candidate in the NUS Graduate School for Integrative Sciences and Engineering,Singapore,,,,,,01/23/2015 10:45 AM MST,National University of Singapore,Singapore,Singapore,Singapore,Male,,USA,,,C++,,,MatLab,,,,,,,Calculus Linear Algebra Differential Equations Analysis Nonlinear Dynamics Stochastic Processes ,,"BS, Physics, Wichita State University  BS, Mathematics, Wichita State University  MS, Applied Mathematics, University of Colorado at Boulder  Ph.D., Graduate School for Integrative Sciences and Engineering, National University of Singapore (in progress)"
"3126741664",2016,Accepted,Structural Acoustics Branch,Masters,,,,,,1,,,,,,,1,,,,,,,,1,,,,"Civil Servant, Future Ph.D.",Hampton,,U.S. Citizen,Male,Not Hispanic or Latino,White,12/19/2015 04:16 PM MST,NASA Langley Research Center,Hampton,VA,USA,Male,,USA,,C,C++,,,MatLab,,,,R,,"Scheme, FORTRAN, Octave","Define advanced? The most difficult one was probably a graduate course on numerical optimization (text: Nocedal and Wright). Although, understanding it all now, I bet I could get most of it across to high-schoolers without too much trouble.",I've got one currently in the works for JASA (Acoustical Society of America).,B.S. Applied Mathematics from NJIT (2007)  M.S. Acoustics from PSU (2013)
"209378759",2016,Accepted,School of Mathematics,Masters,,,,,,,,,,1,,,1,,,,,1,1,,,,,,PhD Candidate in Applied Mathematics,Leeds,United Kingdom,Permanent Resident,Male,Not Hispanic or Latino,White,11/25/2015 06:10 AM MST,University of Leeds,Leeds,West Yorkshire,United Kingdom,Male,,British Citizen,,,,HTML,,,,,Python,,,,Statistical Mechanics,Physical Review E,
"9074356322",2012,Accepted,Applied Mathematics for the Life and Social Sciences,Masters,,,,,,,,,,,1,,,,,,,1,1,,1,,,1,PhD student in Applied Mathematics,Tempe,Colombia,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,White,11/20/2011 02:03 PM MST,Arizona State University,Tempe,ARIZONA,United States,Male,,COLOMBIA,,,C++,,,,,,Python,,,Mathematica,,,
"0105982015",2015,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tallinn University of Technology,Tallinn,,Estonia,Male,,Estonia,,,,,,,NetLogo,,Python,R,,,Calculus Linear Algebra Differential Equations     ,Games and Economic Behavior,
"0802237744",India 2015,Accepted,Physics,Bachelors Degree,,,,,,,,,,,,,,,,,,,1,,,,,,Integrated PhD student in Physics,Pune,India,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Asian,03/18/2015 12:18 PM MDT,IISER Pune,Pune,Maharashtra,India,Male,,Indian,,C,C++,,,MatLab,,,,,,,Advanced Functional Analysis  Complex Analysis 2,,
"6192546961",2011,Accepted,Agriculture and Resource Economics,Masters,,,,,,,,1,,,,,,,,,,,,,,,,,PhD candidate in Economics,Takoma Park,India,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Asian,12/19/2010 09:39 AM MST,,,,,,,,,,,,,,,,,,,,,,
"8064345678",India 2015,Accepted,Physics,Masters,,,,,,,,,,,,,,,,,,,1,1,1,,,,PhD candidate in Physics,Chennai,India,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Asian,03/16/2015 02:34 AM MDT,"The Institute of Mathematical Sciences, Chennai",Chennai,Tamil Nadu,India,Male,,Indian,,C,C++,,,MatLab,,,Python,,,,Mathematical Methods in Physics 2 (graduate level course for physics students including group theory and complex analysis),"Journal of Neuroscience,  Physical Review Letters,  Plos Computaional Biology,",Theoretical Physics
"1379163623",2014,Accepted,School of Art,Masters,1,,,,,,,,,,,,,,,,,,,,,,,,MFA candidate in Painting/Printmaking,New Haven,,U.S. Citizen,Female,Hispanic or Latino,Prefer Not to Answer,01/06/2014 02:14 PM MST,Yale University,New Haven,CT,USA,,Female,USA/Colombia,None,,,,,,,,,,,,Calculus 1-3  Linear Algebra  Differential Equations,PNAS - Sustainability  Ecological Economics  Ecological Complexity  Ecological Modeling,
"1494041547",2011,Accepted,Neurosciences,Bachelors Degree,,,,,,,,,,,,,,,,,,,,1,,,,,PhD candidate,San Francisco,,U.S. Citizen,Female,Not Hispanic or Latino,White,01/05/2011 02:23 PM MST,,,,,,,,,,,,,,,,,,,,,,
"6169829186",2013,Accepted,Physics,Masters,,,,,,,,,,,,,,,,,,,,,1,,,,PhD candidate in Theoretical Physics,Beirut,Lebanon,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,11/27/2012 03:59 AM MST,American University of Beirut,Beirut,Beirut,Lebanon,,Female,Lebanese,,,C++,,,MatLab,NetLogo,,,,,,Mathematical Methods for Physics,,PhD in physics department
"5571741673",India 2015,Accepted,Anthropology,Masters,1,,,,,,,,,,,,,,,,,,,,,,,,Ph.D. candidate in Anthropology,Nashville,,U.S. Citizen,Female,Not Hispanic or Latino,Prefer Not to Answer,02/20/2015 03:16 PM MST,Vanderbilt University,Nashville,TN,USA,,Female,USA,,,,,,,,,,R,,,Calculus,,"BA - Emory University, Anthropology  MA - Vanderbilt University, Anthropology  PhD (in progress) - Vanderbilt University, Anthropology "
"6813782695", Chile 2014,Accepted,School of Biological Sciences,Bachelors Degree,,1,,,1,,1,,,,,,,,,,,,,,,,,,PhD Candidate in Computational Biology,Avonhead,Canada,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,06/11/2013 05:07 PM MDT,University of Canterbury,Christchurch,Canterbury,New Zealand,,Female,Canadian,none,,,,,,,,Python,R,,,multivariate statistics (mostly dealt with principal components),,
"7664199895", Chile 2014,Accepted,Instituto de Fisica,Bachelors Degree,,,1,,,,,,,,,,,,,,,,1,,1,,,,"Graduate Student, Master in Physics",Cuidad de Mexico,Mexico,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,Prefer Not to Answer,05/14/2013 09:18 PM MDT,"Universidad Nacional Autonoma de Mexico, Instituto de Fisica",Ciudad de Mexico,Distrito Federal,México,Male,,Mexican,I have no restrictions in housing,,C++,,,MatLab,,,Python,,,,Applied Mathematics for Chemical Engineering,,
"0412215758",2014,Accepted,Computer Science,Masters,,,,,,1,,,,,,,,,,,,,,,,,,,PhD candidate in Computer Science,Albuquerque,Iran,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,01/07/2014 10:59 PM MST,University of New Mexico,Albuquerque,New Mexico,USA,Male,,Iran,,C,C++,HTML,JAVA,MatLab,NetLogo,,Python,R,,,"I have a BS in mathematics and took graduate courses in real analysis, abstract linear algebra, and numerical methods of analysis.",Physical Review Letters,"BS - Department of Physics, Oregon State University  BS - Department of Mathematics, OSU  MSc - Department of Physics, University of Arizona  PhD - Department of Physics, UA"
"129344164",2015,Accepted,Department of Mathematical Sciences,Masters,,,,,1,,,,,,,,,,,,,1,1,1,,,,,PhD student in Applied Mathematics,,Italy,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,01/13/2015 08:26 AM MST,Politecnico di Torino,Torino,Torino,Italy,,Female,italian,,C,,,,,,,Python,,,,Calculus Linear Algebra Differential Equations Analysis    ,,
"2980339016",2014,Accepted,Gradaute School of Public Policy,Doctorate,,,,,,,1,1,,,,,,,,,,,1,,,,,,Postdoctoral Researcher,Bunkyo-ku,Iran,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,12/10/2013 05:02 AM MST,University of Tokyo,Bunkyo-ku,Tokyo,Japan,Male,,Iran,,,HTML,,MatLab,,,,,,,,Applied Stochastic Processes,Journal of Complex Networks,Bachelor's and Master's degree in Mathematics  PhD at Information Systems Department (Switzerland) and Mathematics Department (Spain)
"4973687061",India 2015,Accepted,New Sciences and Technologies,Masters,,,,,,,,,,,,,,,,,,,,,,,,1,Ph.D. Candidate in Futures Studies ,Tehran,Iran,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Asian,04/18/2015 09:07 AM MDT,University of Tehran ,Tehran,Tehran,Iran,Male,,Iranian,,,,,,MatLab,NetLogo,,,,,PSCAD,Differential Equations  Advanced Algebra   Advanced Engineering Mathematics ,Futures Elsevier  Foresight  The journal of social Change and Technological forecasting  The journal of New Paradigm,"- Department of electric and computer engineering, University of Tabriz.   -Department of electric and computer engineering, University of Tabriz.  - Department of New Sciences and Technologies, University of Tehran "
"7629200494",2011,Accepted,Economics,M.D.,,,,,,,,1,,,,,,,,,,,,,,,,,PhD candidate in economics,East Haven,Canada,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Two or More,01/04/2011 08:38 AM MST,,,,,,,,,,,,,,,,,,,,,,
"3100900662",2016,Accepted,Economics,Masters,,,,,,,,1,,,,,,,,,,1,,,,,,,Graduated from MPhil,Bangkok,,U.S. Citizen,Prefer not to respond,Prefer not to respond,Prefer Not to Answer,12/21/2015 12:24 AM MST,International Labour Organization; Oxford University,Potsdam,NY,USA,Male,,USA,,,,HTML,JAVA,MatLab,NetLogo,,Python,R,Ruby,Stata,Dynamical Systems,American Economic Review,Economics; Mathematics
"4389970191",2014,Accepted,Physics,Masters,,,,,,,,,,,,,,,,,,,,,1,,,,PhD candidate in Physics,Tucson,,U.S. Citizen,Male,Not Hispanic or Latino,Two or More,11/14/2013 11:52 AM MST,University of Arizona,Tucson,Arizona,USA,Male,,US Citizen,,,,,MatLab,NetLogo,,Python,R,,,"LabView, Maple, Mathematica",,,
"7718165037",2012,Accepted,Modelling of Complex Processes and Systems,Masters,,,,,,,,,,,,,,,,,,1,,,,,,,Junior Researcher,Moscow,Russia,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,01/05/2012 11:26 AM MST,Dorodnicyn Computing Centre of RAS,Moscow,Moscow,Russian Federation,,Female,Russian Federation,,C,C++,,,MatLab,,,,,,,,,
"7923734394",2011,Accepted,Biology,Bachelors Degree,,1,,,,,,1,,,1,,,,,,,1,,,,,,,MSc. candidate in Biology,,Colombia,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,White,01/21/2011 03:15 PM MST,,,,,,,,,,,,,,,,,,,,,,
"7559959945",2011,Accepted,Anthropology,Masters,1,1,,,,,1,,,1,1,,1,,,,,,,,,,,,Ph.D. candidate,Stanford,Colombia,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,Two or More,01/02/2011 04:22 PM MST,,,,,,,,,,,,,,,,,,,,,,
"169933212",2015,Accepted,"Civil, Environmental, and Geo- Engineering",Doctorate,,,,,,,,,,,,,,,,,,,1,,1,,,,Postdoctoral Associate,Minneapolis,Spain,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,White,01/13/2015 01:45 PM MST,Saint Anthony Falls Laboratory. University of Minnesota,Minneapolis,MN,United States,Male,,Spain,,C,,,,MatLab,,,,,,,Calculus Linear Algebra Differential Equations Analysis ,Geophysical Research Letters,
"722117759",2014,Accepted,Faculty of Business and Economics (Lausanne) & Department of Mathematics (Madrid),Masters,,,,,,,,,,,1,,1,,,,,1,1,,,,,1,PhD candidate in Information Systems (Lausanne) & PhD candidate in Engineering Mathematics (Madrid),Lausanne,Italy,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,12/11/2013 04:05 AM MST,University of Lausanne,Lausanne,Vaud,Switzerland,Male,,Italian,,,,JAVA,MatLab,NetLogo,,Python,R,,,,,,
"9349104457", Chile 2014,Accepted,"Centre for Molecular Biology ""Severo Ochoa""",Masters,,1,,,,1,1,,,,1,,,,,,,,1,,,,,, PhD candidate in Molecular Biology,Cantoblanco (Madrid),Spain,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,White,07/08/2013 05:00 AM MDT,CSIC-UAM,Cantoblanco,Madrid,Spain,Male,,Spanish,No restrictions,,,,,MatLab,,Perl,,,,Fortran,Although my current work does not require very advanced maths (those needed for modelling standard concepts in statistical mechanics for instance) I guess I can follow explanations where more advanced maths are needed.,,
"9246415745",2013,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of British Columbia,Vancouver,BRITISH COLUMBIA,Canada,Male,,New Zealand,,,C++,,JAVA,,,,,,,,The first one that comes to mind is perturbation methods,,Currently studying towards a masters in mathematics.
"1943359007", Chile 2014,Accepted,School of Electrical and Computer Engineering,Masters,,,,1,1,1,,,,,1,,,,,,,,1,,,,,,PhD candidate in Artificial Intelligence,Campinas,Brazil,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,White,05/17/2013 06:49 PM MDT,University of Campinas,Campinas,São Paulo,Brazil,Male,,Brazil,None,C,,HTML,,,,,Python,,,,"Mathematics IV - Functions of complex variables, line integral, complex numbers series, power series",,
"6192121152",2016,Accepted,Department of Experimental and Health Sciences,Masters,,1,,,,,,,,,1,,,,,1,,,1,,,,,,PhD candidate in Biomedicine,Barcelona,Spain,Permanent Resident,Female,Hispanic or Latino,White,11/20/2015 07:58 AM MST,Pompeu Fabra University,Barcelona,Catalonia,Spain,,Female,Spanish,,C,,,,MatLab,NetLogo,Perl,,R,,The one I am most comfortable with is C. Basic knowledge of the others checked.,Finite Difference Schemes,,
"5345884996",2013,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IIM Calcutta,Kolkata,West Bengal,India,Male,,Indian,,C,C++,,JAVA,,,,,,,,Engineering Mathematics,Management Science  Information Systems Research,Electronics and Communications Engineering   Management Information Systems
"4722070905",India 2015,Accepted,OB&HR,Masters,,,,,,,1,,,,,,1,,,,,,1,,,,,1,PhD candidate in Ob&HR,Bangalore,India,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Asian,03/17/2015 08:53 AM MDT,Indian Institute of Management Bangalore,Bangalore,Karnataka,India,Male,,Indian,None,,,,,,,,,,,,Mathematics for research; econometrics,Administrative science quaterly,
